Date;Region/City;Region/City-Eng;Region_ID;Day-Confirmed;Day-Deaths;Day-Recovered;Confirmed;Deaths;Recovered
13.04.2020;Астраханская область;Astrakhan region;30.00;1.00;0.00;0.00;30.00;0.00;0.00
13.04.2020;Брянская область;Bryansk region;32.00;1.00;0.00;0.00;142.00;0.00;3.00
13.04.2020;Владимирская область;Vladimir region;33.00;13.00;0.00;0.00;84.00;1.00;1.00
13.04.2020;Волгоградская область;Volgograd region;34.00;6.00;0.00;0.00;44.00;0.00;7.00
13.04.2020;Вологодская область;Vologda Region;35.00;1.00;0.00;0.00;43.00;0.00;0.00
13.04.2020;Воронежская область;Voronezh region;36.00;11.00;0.00;0.00;60.00;0.00;12.00
13.04.2020;Еврейская автономная область;Jewish Autonomous Region;79.00;1.00;0.00;0.00;9.00;0.00;0.00
13.04.2020;Забайкальский край;Zabaykalsky Krai;75.00;6.00;0.00;0.00;14.00;0.00;1.00
13.04.2020;Ивановская область;Ivanovo region;37.00;6.00;0.00;0.00;86.00;0.00;7.00
13.04.2020;Иркутская область;Irkutsk region;38.00;0.00;0.00;3.00;35.00;2.00;3.00
13.04.2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;7.00;15.00;0.00;0.00;50.00;0.00;3.00
13.04.2020;Калининградская область;Kaliningrad region;39.00;4.00;0.00;0.00;74.00;1.00;16.00
13.04.2020;Калужская область;Kaluga region;40.00;10.00;0.00;0.00;34.00;0.00;5.00
13.04.2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;9.00;2.00;0.00;0.00;13.00;0.00;0.00
13.04.2020;Кемеровская область;Kemerovo region;42.00;2.00;0.00;0.00;14.00;0.00;3.00
13.04.2020;Кировская область;Kirov region;43.00;15.00;0.00;0.00;51.00;0.00;9.00
13.04.2020;Краснодарский край;Krasnodar region;23.00;41.00;0.00;3.00;210.00;3.00;28.00
13.04.2020;Красноярский край;Krasnoyarsk region;24.00;25.00;0.00;0.00;110.00;0.00;8.00
13.04.2020;Курская область;Kursk region;46.00;15.00;0.00;0.00;58.00;0.00;3.00
13.04.2020;Ленинградская область;Leningrad region;47.00;16.00;0.00;0.00;155.00;0.00;3.00
13.04.2020;Липецкая область;Lipetsk region;48.00;6.00;0.00;0.00;69.00;0.00;10.00
13.04.2020;Магаданская область;Magadan Region;49.00;1.00;0.00;0.00;2.00;0.00;1.00
13.04.2020;Москва;Moscow;77.00;1355.00;10.00;150.00;11513.00;82.00;837.00
13.04.2020;Московская область;Moscow region;50.00;495.00;1.00;0.00;1855.00;19.00;75.00
13.04.2020;Мурманская область;Murmansk region;51.00;0.00;1.00;0.00;128.00;1.00;10.00
13.04.2020;Нижегородская область;Nizhny Novgorod Region;52.00;30.00;2.00;6.00;224.00;4.00;20.00
13.04.2020;Новгородская область;Novgorod region;53.00;8.00;0.00;0.00;26.00;0.00;4.00
13.04.2020;Омская область;Omsk region;55.00;1.00;0.00;0.00;20.00;0.00;5.00
13.04.2020;Оренбургская область;Orenburg region;56.00;20.00;0.00;0.00;45.00;1.00;5.00
13.04.2020;Орловская область;Oryol Region;57.00;5.00;0.00;0.00;34.00;0.00;3.00
13.04.2020;Пензенская область;Penza region;58.00;17.00;0.00;0.00;84.00;1.00;1.00
13.04.2020;Приморский край;Primorsky Krai;25.00;4.00;0.00;0.00;28.00;2.00;2.00
13.04.2020;Псковская область;Pskov region;60.00;5.00;0.00;0.00;21.00;2.00;6.00
13.04.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;23.00;0.00;0.00;107.00;1.00;7.00
13.04.2020;Республика Бурятия;The Republic of Buryatia;3.00;13.00;0.00;2.00;86.00;1.00;17.00
13.04.2020;Республика Ингушетия;The Republic of Ingushetia;6.00;5.00;0.00;0.00;34.00;1.00;0.00
13.04.2020;Республика Карелия;The Republic of Karelia;10.00;1.00;0.00;0.00;3.00;0.00;0.00
13.04.2020;Республика Крым;Republic of Crimea;82.00;1.00;0.00;0.00;32.00;0.00;12.00
13.04.2020;Республика Марий Эл;Mari El Republic;12.00;10.00;0.00;0.00;80.00;1.00;5.00
13.04.2020;Республика Мордовия;The Republic of Mordovia;13.00;16.00;0.00;0.00;58.00;0.00;4.00
13.04.2020;Республика Северная Осетия - Алания;Republic of North Ossetia - Alania;15.00;0.00;1.00;0.00;34.00;2.00;1.00
13.04.2020;Республика Татарстан;Republic of Tatarstan;16.00;11.00;0.00;0.00;84.00;0.00;14.00
13.04.2020;Республика Тыва;Tyva Republic;17.00;0.00;0.00;0.00;6.00;0.00;0.00
13.04.2020;Республика Чувашия;Chuvash Republic;21.00;15.00;0.00;0.00;65.00;0.00;2.00
13.04.2020;Ростовская область;Rostov region;61.00;26.00;0.00;1.00;78.00;0.00;5.00
13.04.2020;Рязанская область;Ryazan Oblast;62.00;18.00;0.00;0.00;89.00;0.00;4.00
13.04.2020;Самарская область;Samara Region;63.00;5.00;0.00;0.00;29.00;0.00;14.00
13.04.2020;Санкт-Петербург;St. Petersburg;78.00;121.00;0.00;4.00;678.00;4.00;78.00
13.04.2020;Саратовская область;Saratov region;64.00;2.00;0.00;2.00;44.00;0.00;4.00
13.04.2020;Сахалинская область;Sakhalin region;65.00;0.00;0.00;2.00;11.00;0.00;6.00
13.04.2020;Свердловская область;Sverdlovsk region;66.00;7.00;0.00;0.00;85.00;0.00;35.00
13.04.2020;Смоленская область;Smolensk region;67.00;4.00;0.00;0.00;21.00;1.00;1.00
13.04.2020;Ставропольский край;Stavropol region;26.00;12.00;0.00;0.00;86.00;2.00;10.00
13.04.2020;Тверская область;Tver region;69.00;44.00;0.00;0.00;75.00;0.00;2.00
13.04.2020;Томская область;Tomsk region;70.00;4.00;0.00;0.00;8.00;0.00;3.00
13.04.2020;Тульская область;Tula region;71.00;11.00;0.00;4.00;85.00;0.00;13.00
13.04.2020;Тюменская область;Tyumen region;72.00;14.00;0.00;1.00;53.00;1.00;9.00
13.04.2020;Ульяновская область;Ulyanovsk region;73.00;16.00;0.00;0.00;86.00;0.00;2.00
13.04.2020;Хабаровский край;Khabarovsk region;27.00;25.00;0.00;0.00;54.00;2.00;7.00
13.04.2020;Челябинская область;Chelyabinsk region;74.00;1.00;0.00;1.00;43.00;0.00;12.00
13.04.2020;Чеченская Республика;Chechen Republic;95.00;2.00;2.00;0.00;49.00;5.00;15.00
13.04.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;3.00;0.00;0.00;25.00;0.00;13.00
13.04.2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;89.00;4.00;0.00;0.00;66.00;1.00;0.00
14.04.2020;Алтайский край;Altai region;22.00;5.00;0.00;0.00;36.00;0.00;3.00
14.04.2020;Архангельская область;Arkhangelsk region;29.00;1.00;0.00;0.00;32.00;0.00;5.00
14.04.2020;Белгородская область;Belgorod region;31.00;10.00;1.00;0.00;41.00;1.00;3.00
14.04.2020;Брянская область;Bryansk region;32.00;0.00;0.00;4.00;142.00;0.00;7.00
14.04.2020;Владимирская область;Vladimir region;33.00;16.00;1.00;0.00;100.00;2.00;1.00
14.04.2020;Волгоградская область;Volgograd region;34.00;2.00;0.00;0.00;46.00;0.00;7.00
14.04.2020;Вологодская область;Vologda Region;35.00;7.00;0.00;0.00;50.00;0.00;0.00
14.04.2020;Воронежская область;Voronezh region;36.00;8.00;1.00;4.00;68.00;1.00;16.00
14.04.2020;Ивановская область;Ivanovo region;37.00;10.00;0.00;1.00;96.00;0.00;8.00
14.04.2020;Иркутская область;Irkutsk region;38.00;5.00;0.00;0.00;40.00;2.00;3.00
14.04.2020;Калининградская область;Kaliningrad region;39.00;5.00;0.00;0.00;79.00;1.00;16.00
14.04.2020;Калужская область;Kaluga region;40.00;15.00;0.00;0.00;49.00;0.00;5.00
14.04.2020;Камчатский край;Kamchatka Krai;41.00;11.00;0.00;0.00;21.00;0.00;0.00
14.04.2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;9.00;3.00;0.00;0.00;16.00;0.00;0.00
14.04.2020;Краснодарский край;Krasnodar region;23.00;5.00;0.00;4.00;215.00;3.00;32.00
14.04.2020;Красноярский край;Krasnoyarsk region;24.00;21.00;0.00;9.00;131.00;0.00;17.00
14.04.2020;Курганская область;Kurgan region;45.00;6.00;0.00;1.00;10.00;0.00;2.00
14.04.2020;Ленинградская область;Leningrad region;47.00;35.00;0.00;2.00;190.00;0.00;5.00
14.04.2020;Липецкая область;Lipetsk region;48.00;5.00;0.00;2.00;74.00;0.00;12.00
14.04.2020;Магаданская область;Magadan Region;49.00;1.00;0.00;0.00;3.00;0.00;1.00
14.04.2020;Москва;Moscow;77.00;1489.00;13.00;179.00;13002.00;95.00;1016.00
14.04.2020;Московская область;Moscow region;50.00;460.00;5.00;0.00;2315.00;24.00;75.00
14.04.2020;Нижегородская область;Nizhny Novgorod Region;52.00;68.00;0.00;0.00;292.00;4.00;20.00
14.04.2020;Новосибирская область;Novosibirsk region;54.00;8.00;0.00;0.00;46.00;0.00;10.00
14.04.2020;Омская область;Omsk region;55.00;0.00;0.00;1.00;20.00;0.00;6.00
14.04.2020;Оренбургская область;Orenburg region;56.00;8.00;0.00;1.00;53.00;1.00;6.00
14.04.2020;Орловская область;Oryol Region;57.00;7.00;0.00;0.00;41.00;0.00;3.00
14.04.2020;Пермский край;Perm;59.00;27.00;0.00;1.00;87.00;3.00;16.00
14.04.2020;Приморский край;Primorsky Krai;25.00;4.00;0.00;1.00;32.00;2.00;3.00
14.04.2020;Республика Адыгея;Republic of Adygea;1.00;7.00;0.00;1.00;27.00;0.00;6.00
14.04.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;22.00;2.00;2.00;129.00;3.00;9.00
14.04.2020;Республика Бурятия;The Republic of Buryatia;3.00;6.00;0.00;5.00;92.00;1.00;22.00
14.04.2020;Республика Дагестан;The Republic of Dagestan;5.00;16.00;0.00;0.00;100.00;0.00;9.00
14.04.2020;Республика Калмыкия;Republic of Kalmykia;8.00;0.00;0.00;4.00;32.00;0.00;9.00
14.04.2020;Республика Коми;Komi Republic;11.00;97.00;0.00;0.00;305.00;3.00;1.00
14.04.2020;Республика Марий Эл;Mari El Republic;12.00;11.00;0.00;0.00;91.00;1.00;5.00
14.04.2020;Республика Мордовия;The Republic of Mordovia;13.00;13.00;0.00;0.00;71.00;0.00;4.00
14.04.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;1.00;0.00;0.00;26.00;0.00;13.00
14.04.2020;Республика Северная Осетия - Алания;Republic of North Ossetia - Alania;15.00;18.00;0.00;0.00;52.00;2.00;1.00
14.04.2020;Республика Татарстан;Republic of Tatarstan;16.00;23.00;0.00;0.00;107.00;0.00;14.00
14.04.2020;Республика Хакасия;The Republic of Khakassia;19.00;8.00;0.00;0.00;20.00;0.00;3.00
14.04.2020;Ростовская область;Rostov region;61.00;20.00;0.00;0.00;98.00;0.00;5.00
14.04.2020;Рязанская область;Ryazan Oblast;62.00;27.00;0.00;0.00;116.00;0.00;4.00
14.04.2020;Самарская область;Samara Region;63.00;11.00;0.00;0.00;40.00;0.00;14.00
14.04.2020;Санкт-Петербург;St. Petersburg;78.00;121.00;0.00;0.00;799.00;4.00;78.00
14.04.2020;Саратовская область;Saratov region;64.00;5.00;0.00;2.00;49.00;0.00;6.00
14.04.2020;Свердловская область;Sverdlovsk region;66.00;8.00;0.00;2.00;93.00;0.00;37.00
14.04.2020;Севастополь;Sevastopol;92.00;1.00;0.00;0.00;7.00;0.00;4.00
14.04.2020;Смоленская область;Smolensk region;67.00;34.00;0.00;0.00;55.00;1.00;1.00
14.04.2020;Ставропольский край;Stavropol region;26.00;9.00;0.00;0.00;95.00;2.00;10.00
14.04.2020;Тамбовская область;Tambov Region;68.00;35.00;0.00;0.00;83.00;0.00;6.00
14.04.2020;Тверская область;Tver region;69.00;0.00;0.00;0.00;75.00;0.00;2.00
14.04.2020;Томская область;Tomsk region;70.00;7.00;0.00;1.00;15.00;0.00;4.00
14.04.2020;Тюменская область;Tyumen region;72.00;14.00;0.00;0.00;67.00;1.00;9.00
14.04.2020;Удмуртская Республика;Udmurt republic;18.00;14.00;0.00;0.00;27.00;0.00;3.00
14.04.2020;Ханты-Мансийский АО;Khanty-Mansiysk;86.00;15.00;0.00;0.00;56.00;0.00;5.00
14.04.2020;Челябинская область;Chelyabinsk region;74.00;5.00;0.00;0.00;48.00;0.00;12.00
14.04.2020;Чеченская Республика;Chechen Republic;95.00;15.00;0.00;0.00;64.00;5.00;15.00
14.04.2020;Ярославская область;Yaroslavl region;76.00;0.00;0.00;3.00;27.00;0.00;6.00
15.04.2020;Алтайский край;Altai region;22.00;12.00;0.00;0.00;48.00;0.00;3.00
15.04.2020;Архангельская область;Arkhangelsk region;29.00;0.00;0.00;5.00;32.00;0.00;10.00
15.04.2020;Астраханская область;Astrakhan region;30.00;17.00;1.00;2.00;47.00;1.00;2.00
15.04.2020;Белгородская область;Belgorod region;31.00;4.00;0.00;0.00;45.00;1.00;3.00
15.04.2020;Брянская область;Bryansk region;32.00;22.00;0.00;5.00;164.00;0.00;12.00
15.04.2020;Владимирская область;Vladimir region;33.00;45.00;0.00;0.00;145.00;2.00;1.00
15.04.2020;Волгоградская область;Volgograd region;34.00;1.00;0.00;0.00;47.00;0.00;7.00
15.04.2020;Вологодская область;Vologda Region;35.00;2.00;0.00;0.00;52.00;0.00;0.00
15.04.2020;Воронежская область;Voronezh region;36.00;7.00;0.00;3.00;75.00;1.00;19.00
15.04.2020;Забайкальский край;Zabaykalsky Krai;75.00;14.00;0.00;0.00;28.00;0.00;1.00
15.04.2020;Ивановская область;Ivanovo region;37.00;25.00;0.00;0.00;121.00;0.00;8.00
15.04.2020;Иркутская область;Irkutsk region;38.00;7.00;0.00;1.00;47.00;2.00;4.00
15.04.2020;Калининградская область;Kaliningrad region;39.00;5.00;0.00;8.00;84.00;1.00;24.00
15.04.2020;Калужская область;Kaluga region;40.00;25.00;0.00;0.00;74.00;0.00;5.00
15.04.2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;9.00;7.00;0.00;0.00;23.00;0.00;0.00
15.04.2020;Кемеровская область;Kemerovo region;42.00;1.00;0.00;1.00;15.00;0.00;4.00
15.04.2020;Кировская область;Kirov region;43.00;13.00;0.00;0.00;64.00;0.00;9.00
15.04.2020;Костромская область;Kostroma region;44.00;9.00;0.00;0.00;27.00;2.00;3.00
15.04.2020;Краснодарский край;Krasnodar region;23.00;24.00;0.00;8.00;239.00;3.00;40.00
15.04.2020;Красноярский край;Krasnoyarsk region;24.00;11.00;0.00;0.00;142.00;0.00;17.00
15.04.2020;Курганская область;Kurgan region;45.00;1.00;0.00;0.00;11.00;0.00;2.00
15.04.2020;Курская область;Kursk region;46.00;31.00;0.00;0.00;89.00;0.00;3.00
15.04.2020;Ленинградская область;Leningrad region;47.00;108.00;0.00;0.00;298.00;0.00;5.00
15.04.2020;Липецкая область;Lipetsk region;48.00;11.00;0.00;3.00;85.00;0.00;15.00
15.04.2020;Москва;Moscow;77.00;1774.00;11.00;189.00;14776.00;106.00;1205.00
15.04.2020;Московская область;Moscow region;50.00;272.00;2.00;0.00;2587.00;26.00;75.00
15.04.2020;Мурманская область;Murmansk region;51.00;137.00;0.00;4.00;265.00;1.00;14.00
15.04.2020;Ненецкий автономный округ;Nenets Autonomous Okrug;83.00;1.00;0.00;0.00;1.00;0.00;0.00
15.04.2020;Нижегородская область;Nizhny Novgorod Region;52.00;47.00;0.00;1.00;339.00;4.00;21.00
15.04.2020;Новосибирская область;Novosibirsk region;54.00;7.00;0.00;1.00;53.00;0.00;11.00
15.04.2020;Омская область;Omsk region;55.00;2.00;0.00;3.00;22.00;0.00;9.00
15.04.2020;Оренбургская область;Orenburg region;56.00;1.00;0.00;0.00;54.00;1.00;6.00
15.04.2020;Пензенская область;Penza region;58.00;16.00;1.00;3.00;100.00;2.00;4.00
15.04.2020;Пермский край;Perm;59.00;27.00;0.00;0.00;114.00;3.00;16.00
15.04.2020;Приморский край;Primorsky Krai;25.00;4.00;0.00;0.00;36.00;2.00;3.00
15.04.2020;Псковская область;Pskov region;60.00;6.00;2.00;2.00;27.00;4.00;8.00
15.04.2020;Республика Адыгея;Republic of Adygea;1.00;0.00;0.00;6.00;27.00;0.00;12.00
15.04.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;20.00;2.00;0.00;149.00;5.00;9.00
15.04.2020;Республика Бурятия;The Republic of Buryatia;3.00;8.00;1.00;1.00;100.00;2.00;23.00
15.04.2020;Республика Дагестан;The Republic of Dagestan;5.00;5.00;3.00;0.00;105.00;3.00;9.00
15.04.2020;Республика Ингушетия;The Republic of Ingushetia;6.00;56.00;0.00;1.00;90.00;1.00;1.00
15.04.2020;Республика Калмыкия;Republic of Kalmykia;8.00;3.00;2.00;0.00;35.00;2.00;9.00
15.04.2020;Республика Карелия;The Republic of Karelia;10.00;4.00;0.00;0.00;7.00;0.00;0.00
15.04.2020;Республика Коми;Komi Republic;11.00;97.00;0.00;0.00;402.00;3.00;1.00
15.04.2020;Республика Крым;Republic of Crimea;82.00;2.00;0.00;0.00;34.00;0.00;12.00
15.04.2020;Республика Марий Эл;Mari El Republic;12.00;27.00;0.00;3.00;118.00;1.00;8.00
15.04.2020;Республика Мордовия;The Republic of Mordovia;13.00;0.00;0.00;1.00;71.00;0.00;5.00
15.04.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;7.00;0.00;2.00;33.00;0.00;15.00
15.04.2020;Республика Хакасия;The Republic of Khakassia;19.00;6.00;0.00;0.00;26.00;0.00;3.00
15.04.2020;Республика Чувашия;Chuvash Republic;21.00;13.00;0.00;0.00;78.00;0.00;2.00
15.04.2020;Ростовская область;Rostov region;61.00;6.00;0.00;3.00;104.00;0.00;8.00
15.04.2020;Санкт-Петербург;St. Petersburg;78.00;130.00;1.00;17.00;929.00;5.00;95.00
15.04.2020;Саратовская область;Saratov region;64.00;7.00;0.00;2.00;56.00;0.00;8.00
15.04.2020;Сахалинская область;Sakhalin region;65.00;1.00;0.00;0.00;12.00;0.00;6.00
15.04.2020;Свердловская область;Sverdlovsk region;66.00;12.00;0.00;0.00;105.00;0.00;37.00
15.04.2020;Севастополь;Sevastopol;92.00;1.00;0.00;0.00;8.00;0.00;4.00
15.04.2020;Смоленская область;Smolensk region;67.00;51.00;0.00;0.00;106.00;1.00;1.00
15.04.2020;Ставропольский край;Stavropol region;26.00;20.00;0.00;1.00;115.00;2.00;11.00
15.04.2020;Тверская область;Tver region;69.00;42.00;0.00;0.00;117.00;0.00;3.00
15.04.2020;Тульская область;Tula region;71.00;45.00;0.00;4.00;130.00;0.00;17.00
15.04.2020;Тюменская область;Tyumen region;72.00;18.00;0.00;1.00;85.00;1.00;10.00
15.04.2020;Удмуртская Республика;Udmurt republic;18.00;15.00;0.00;1.00;42.00;0.00;4.00
15.04.2020;Ульяновская область;Ulyanovsk region;73.00;18.00;1.00;0.00;104.00;1.00;2.00
15.04.2020;Хабаровский край;Khabarovsk region;27.00;23.00;0.00;0.00;77.00;2.00;7.00
15.04.2020;Ханты-Мансийский АО;Khanty-Mansiysk;86.00;15.00;0.00;4.00;71.00;0.00;9.00
15.04.2020;Челябинская область;Chelyabinsk region;74.00;7.00;0.00;10.00;55.00;0.00;22.00
15.04.2020;Чеченская Республика;Chechen Republic;95.00;41.00;0.00;0.00;105.00;5.00;15.00
15.04.2020;Чукотский автономный округ;Chukotka Autonomous Okrug;87.00;1.00;0.00;0.00;1.00;0.00;0.00
15.04.2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;89.00;7.00;0.00;0.00;73.00;1.00;0.00
15.04.2020;Ярославская область;Yaroslavl region;76.00;12.00;0.00;1.00;39.00;0.00;7.00
16.04.2020;Амурская область;Amurskaya Oblast;28.00;3.00;0.00;3.00;9.00;0.00;4.00
16.04.2020;Архангельская область;Arkhangelsk region;29.00;1.00;0.00;0.00;33.00;0.00;10.00
16.04.2020;Астраханская область;Astrakhan region;30.00;13.00;2.00;0.00;60.00;3.00;2.00
16.04.2020;Белгородская область;Belgorod region;31.00;13.00;1.00;0.00;58.00;2.00;3.00
16.04.2020;Брянская область;Bryansk region;32.00;37.00;0.00;11.00;201.00;0.00;23.00
16.04.2020;Владимирская область;Vladimir region;33.00;14.00;3.00;0.00;159.00;5.00;1.00
16.04.2020;Волгоградская область;Volgograd region;34.00;11.00;0.00;0.00;58.00;0.00;7.00
16.04.2020;Вологодская область;Vologda Region;35.00;15.00;0.00;8.00;67.00;0.00;8.00
16.04.2020;Воронежская область;Voronezh region;36.00;14.00;0.00;1.00;89.00;1.00;20.00
16.04.2020;Еврейская автономная область;Jewish Autonomous Region;79.00;1.00;0.00;0.00;10.00;0.00;0.00
16.04.2020;Забайкальский край;Zabaykalsky Krai;75.00;2.00;0.00;0.00;30.00;0.00;1.00
16.04.2020;Ивановская область;Ivanovo region;37.00;15.00;0.00;0.00;136.00;0.00;8.00
16.04.2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;7.00;19.00;0.00;0.00;69.00;0.00;3.00
16.04.2020;Калининградская область;Kaliningrad region;39.00;8.00;0.00;2.00;92.00;1.00;26.00
16.04.2020;Калужская область;Kaluga region;40.00;48.00;1.00;3.00;122.00;1.00;8.00
16.04.2020;Камчатский край;Kamchatka Krai;41.00;8.00;0.00;2.00;29.00;0.00;2.00
16.04.2020;Карачаево-Черкесская Республика;Karachay-Cherkess Republic;9.00;7.00;0.00;0.00;30.00;0.00;0.00
16.04.2020;Кемеровская область;Kemerovo region;42.00;3.00;0.00;1.00;18.00;0.00;5.00
16.04.2020;Кировская область;Kirov region;43.00;9.00;0.00;0.00;73.00;0.00;9.00
16.04.2020;Костромская область;Kostroma region;44.00;11.00;0.00;0.00;38.00;2.00;3.00
16.04.2020;Краснодарский край;Krasnodar region;23.00;21.00;0.00;0.00;260.00;3.00;40.00
16.04.2020;Красноярский край;Krasnoyarsk region;24.00;60.00;0.00;0.00;202.00;0.00;17.00
16.04.2020;Курганская область;Kurgan region;45.00;0.00;0.00;1.00;11.00;0.00;3.00
16.04.2020;Курская область;Kursk region;46.00;31.00;2.00;2.00;120.00;2.00;5.00
16.04.2020;Ленинградская область;Leningrad region;47.00;32.00;0.00;0.00;330.00;0.00;5.00
16.04.2020;Липецкая область;Lipetsk region;48.00;11.00;0.00;7.00;96.00;0.00;22.00
16.04.2020;Магаданская область;Magadan Region;49.00;15.00;0.00;0.00;18.00;0.00;1.00
16.04.2020;Москва;Moscow;77.00;1370.00;7.00;189.00;16146.00;113.00;1394.00
16.04.2020;Московская область;Moscow region;50.00;467.00;7.00;16.00;3054.00;33.00;91.00
16.04.2020;Мурманская область;Murmansk region;51.00;41.00;0.00;1.00;306.00;1.00;15.00
16.04.2020;Нижегородская область;Nizhny Novgorod Region;52.00;65.00;0.00;0.00;404.00;4.00;21.00
16.04.2020;Новгородская область;Novgorod region;53.00;27.00;1.00;0.00;53.00;1.00;4.00
16.04.2020;Новосибирская область;Novosibirsk region;54.00;11.00;1.00;3.00;64.00;1.00;14.00
16.04.2020;Омская область;Omsk region;55.00;1.00;0.00;0.00;23.00;0.00;9.00
16.04.2020;Оренбургская область;Orenburg region;56.00;28.00;1.00;6.00;82.00;2.00;12.00
16.04.2020;Орловская область;Oryol Region;57.00;32.00;0.00;4.00;73.00;0.00;7.00
16.04.2020;Пензенская область;Penza region;58.00;7.00;0.00;0.00;107.00;2.00;4.00
16.04.2020;Пермский край;Perm;59.00;18.00;0.00;3.00;132.00;3.00;19.00
16.04.2020;Приморский край;Primorsky Krai;25.00;4.00;0.00;0.00;40.00;2.00;3.00
16.04.2020;Псковская область;Pskov region;60.00;5.00;0.00;0.00;32.00;4.00;8.00
16.04.2020;Республика Адыгея;Republic of Adygea;1.00;16.00;1.00;3.00;43.00;1.00;15.00
16.04.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;42.00;0.00;0.00;191.00;5.00;9.00
16.04.2020;Республика Бурятия;The Republic of Buryatia;3.00;0.00;0.00;1.00;100.00;2.00;24.00
16.04.2020;Республика Дагестан;The Republic of Dagestan;5.00;49.00;3.00;0.00;154.00;6.00;9.00
16.04.2020;Республика Ингушетия;The Republic of Ingushetia;6.00;63.00;1.00;0.00;153.00;2.00;1.00
16.04.2020;Республика Калмыкия;Republic of Kalmykia;8.00;1.00;0.00;0.00;36.00;2.00;9.00
16.04.2020;Республика Карелия;The Republic of Karelia;10.00;1.00;0.00;0.00;8.00;0.00;0.00
16.04.2020;Республика Коми;Komi Republic;11.00;39.00;0.00;5.00;441.00;3.00;6.00
16.04.2020;Республика Крым;Republic of Crimea;82.00;3.00;0.00;2.00;37.00;0.00;14.00
16.04.2020;Республика Марий Эл;Mari El Republic;12.00;29.00;0.00;0.00;147.00;1.00;8.00
16.04.2020;Республика Мордовия;The Republic of Mordovia;13.00;0.00;1.00;0.00;71.00;1.00;5.00
16.04.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;2.00;0.00;0.00;35.00;0.00;15.00
16.04.2020;Республика Северная Осетия - Алания;Republic of North Ossetia - Alania;15.00;0.00;0.00;2.00;52.00;2.00;3.00
16.04.2020;Республика Татарстан;Republic of Tatarstan;16.00;21.00;0.00;0.00;128.00;0.00;14.00
16.04.2020;Республика Тыва;Tyva Republic;17.00;2.00;0.00;0.00;8.00;0.00;0.00
16.04.2020;Республика Хакасия;The Republic of Khakassia;19.00;1.00;0.00;0.00;27.00;0.00;3.00
16.04.2020;Республика Чувашия;Chuvash Republic;21.00;47.00;1.00;0.00;125.00;1.00;2.00
16.04.2020;Ростовская область;Rostov region;61.00;41.00;0.00;0.00;145.00;0.00;8.00
16.04.2020;Рязанская область;Ryazan Oblast;62.00;38.00;0.00;0.00;154.00;0.00;4.00
16.04.2020;Самарская область;Samara Region;63.00;10.00;0.00;0.00;50.00;0.00;14.00
16.04.2020;Санкт-Петербург;St. Petersburg;78.00;154.00;2.00;15.00;1083.00;7.00;110.00
16.04.2020;Саратовская область;Saratov region;64.00;14.00;0.00;0.00;70.00;0.00;8.00
16.04.2020;Свердловская область;Sverdlovsk region;66.00;6.00;0.00;7.00;111.00;0.00;44.00
16.04.2020;Смоленская область;Smolensk region;67.00;26.00;0.00;0.00;132.00;1.00;1.00
16.04.2020;Ставропольский край;Stavropol region;26.00;28.00;0.00;0.00;143.00;2.00;11.00
16.04.2020;Тамбовская область;Tambov Region;68.00;50.00;0.00;0.00;133.00;0.00;6.00
16.04.2020;Тверская область;Tver region;69.00;34.00;0.00;5.00;151.00;0.00;9.00
16.04.2020;Томская область;Tomsk region;70.00;6.00;0.00;0.00;21.00;0.00;4.00
16.04.2020;Тульская область;Tula region;71.00;44.00;0.00;2.00;174.00;0.00;19.00
16.04.2020;Тюменская область;Tyumen region;72.00;27.00;0.00;0.00;112.00;1.00;10.00
16.04.2020;Удмуртская Республика;Udmurt republic;18.00;16.00;2.00;0.00;58.00;2.00;4.00
16.04.2020;Ульяновская область;Ulyanovsk region;73.00;19.00;0.00;0.00;123.00;1.00;2.00
16.04.2020;Хабаровский край;Khabarovsk region;27.00;14.00;0.00;0.00;91.00;2.00;7.00
16.04.2020;Ханты-Мансийский АО;Khanty-Mansiysk;86.00;39.00;0.00;6.00;110.00;0.00;15.00
16.04.2020;Челябинская область;Chelyabinsk region;74.00;5.00;0.00;4.00;60.00;0.00;26.00
16.04.2020;Чеченская Республика;Chechen Republic;95.00;3.00;0.00;0.00;108.00;5.00;15.00
16.04.2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;89.00;22.00;0.00;0.00;95.00;1.00;0.00
16.04.2020;Ярославская область;Yaroslavl region;76.00;23.00;0.00;0.00;62.00;0.00;7.00
