Country;City;Date;SI_index
Россия;Михайловск;20.04.2020;3.30
Россия;Михайловск;21.03.2020;2.60
Россия;Михайловск;21.04.2020;3.20
Россия;Михайловск;22.03.2020;3.10
Россия;Михайловск;22.04.2020;3.20
Россия;Михайловск;23.02.2020;2.90
Россия;Михайловск;23.03.2020;2.20
Россия;Михайловск;23.04.2020;3.10
Россия;Михайловск;24.02.2020;3.20
Россия;Михайловск;24.03.2020;2.30
Россия;Михайловск;24.04.2020;3.00
Россия;Михайловск;25.02.2020;1.90
Россия;Михайловск;25.03.2020;2.10
Россия;Михайловск;25.04.2020;3.20
Россия;Михайловск;26.02.2020;1.60
Россия;Михайловск;26.03.2020;2.20
Россия;Михайловск;26.04.2020;3.50
Россия;Михайловск;27.02.2020;1.60
Россия;Михайловск;27.03.2020;2.20
Россия;Михайловск;27.04.2020;3.00
Россия;Михайловск;28.02.2020;1.70
Россия;Михайловск;28.03.2020;3.40
Россия;Михайловск;29.02.2020;2.50
Россия;Михайловск;29.03.2020;3.70
Россия;Михайловск;30.03.2020;3.50
Россия;Михайловск;31.03.2020;3.40
Россия;Мичуринск;01.03.2020;2.80
Россия;Мичуринск;01.04.2020;3.40
Россия;Мичуринск;02.03.2020;1.40
Россия;Мичуринск;02.04.2020;3.40
Россия;Мичуринск;03.03.2020;1.30
Россия;Мичуринск;03.04.2020;3.30
Россия;Мичуринск;04.03.2020;1.20
Россия;Мичуринск;04.04.2020;3.60
Россия;Мичуринск;05.03.2020;1.20
Россия;Мичуринск;05.04.2020;3.80
Россия;Мичуринск;06.03.2020;1.30
Россия;Мичуринск;06.04.2020;3.10
Россия;Мичуринск;07.03.2020;2.20
Россия;Мичуринск;07.04.2020;2.90
Россия;Мичуринск;08.03.2020;2.50
Россия;Мичуринск;08.04.2020;2.80
Россия;Мичуринск;09.03.2020;3.00
Россия;Мичуринск;09.04.2020;2.70
Россия;Мичуринск;10.03.2020;1.10
Россия;Мичуринск;10.04.2020;2.70
Россия;Мичуринск;11.03.2020;1.10
Россия;Мичуринск;11.04.2020;3.20
Россия;Мичуринск;12.03.2020;1.30
Россия;Мичуринск;12.04.2020;3.50
Россия;Мичуринск;13.03.2020;1.30
Россия;Мичуринск;13.04.2020;2.60
Россия;Мичуринск;14.03.2020;2.30
Россия;Мичуринск;14.04.2020;2.40
Россия;Мичуринск;15.03.2020;3.20
Россия;Мичуринск;15.04.2020;2.70
Россия;Мичуринск;16.03.2020;1.40
Россия;Мичуринск;16.04.2020;2.60
Россия;Мичуринск;17.03.2020;1.50
Россия;Мичуринск;17.04.2020;2.60
Россия;Мичуринск;18.03.2020;1.60
Россия;Мичуринск;18.04.2020;3.20
Россия;Мичуринск;19.03.2020;1.70
Россия;Мичуринск;19.04.2020;3.50
Россия;Мичуринск;20.03.2020;1.60
Россия;Мичуринск;20.04.2020;2.90
Россия;Мичуринск;21.03.2020;2.60
Россия;Мичуринск;21.04.2020;2.80
Россия;Мичуринск;22.03.2020;3.10
Россия;Мичуринск;22.04.2020;2.70
Россия;Мичуринск;23.02.2020;2.90
Россия;Мичуринск;23.03.2020;2.00
Россия;Мичуринск;23.04.2020;2.60
Россия;Мичуринск;24.02.2020;3.10
Россия;Мичуринск;24.03.2020;1.70
Россия;Мичуринск;24.04.2020;2.50
Россия;Мичуринск;25.02.2020;1.50
Россия;Мичуринск;25.03.2020;1.60
Россия;Мичуринск;25.04.2020;2.80
Россия;Мичуринск;26.02.2020;1.40
Россия;Мичуринск;26.03.2020;1.50
Россия;Мичуринск;26.04.2020;3.10
Россия;Мичуринск;27.02.2020;1.40
Россия;Мичуринск;27.03.2020;1.50
Россия;Мичуринск;27.04.2020;2.50
Россия;Мичуринск;28.02.2020;1.40
Россия;Мичуринск;28.03.2020;2.70
Россия;Мичуринск;29.02.2020;2.30
Россия;Мичуринск;29.03.2020;3.30
Россия;Мичуринск;30.03.2020;3.00
Россия;Мичуринск;31.03.2020;3.20
Россия;Москва;01.03.2020;2.50
Россия;Москва;01.04.2020;3.40
Россия;Москва;02.03.2020;0.40
Россия;Москва;02.04.2020;3.40
Россия;Москва;03.03.2020;0.30
Россия;Москва;03.04.2020;3.40
Россия;Москва;04.03.2020;0.30
Россия;Москва;04.04.2020;3.80
Россия;Москва;05.03.2020;0.30
Россия;Москва;05.04.2020;4.00
Россия;Москва;06.03.2020;0.30
Россия;Москва;06.04.2020;3.10
Россия;Москва;07.03.2020;1.80
Россия;Москва;07.04.2020;3.10
Россия;Москва;08.03.2020;2.40
Россия;Москва;08.04.2020;3.00
Россия;Москва;09.03.2020;2.30
Россия;Москва;09.04.2020;2.90
Россия;Москва;10.03.2020;0.40
Россия;Москва;10.04.2020;3.00
Россия;Москва;11.03.2020;0.30
Россия;Москва;11.04.2020;3.50
Россия;Москва;12.03.2020;0.30
Россия;Москва;12.04.2020;3.70
Россия;Москва;13.03.2020;0.40
Россия;Москва;13.04.2020;3.20
Россия;Москва;14.03.2020;1.90
Россия;Москва;14.04.2020;3.20
Россия;Москва;15.03.2020;2.70
Россия;Москва;15.04.2020;3.40
Россия;Москва;16.03.2020;0.60
Россия;Москва;16.04.2020;3.40
Россия;Москва;17.03.2020;0.60
Россия;Москва;17.04.2020;3.40
Россия;Москва;18.03.2020;0.80
Россия;Москва;18.04.2020;3.90
Россия;Москва;19.03.2020;0.90
Россия;Москва;19.04.2020;4.10
Россия;Москва;20.03.2020;1.00
Россия;Москва;20.04.2020;3.30
Россия;Москва;21.03.2020;2.40
Россия;Москва;21.04.2020;3.20
Россия;Москва;22.03.2020;2.90
Россия;Москва;22.04.2020;3.30
Россия;Москва;23.02.2020;2.50
Россия;Москва;23.03.2020;1.30
Россия;Москва;23.04.2020;3.20
Россия;Москва;24.02.2020;2.50
Россия;Москва;24.03.2020;1.30
Россия;Москва;24.04.2020;3.20
Россия;Москва;25.02.2020;0.30
Россия;Москва;25.03.2020;1.20
Россия;Москва;25.04.2020;3.70
Россия;Москва;26.02.2020;0.30
Россия;Москва;26.03.2020;1.30
Россия;Москва;26.04.2020;3.80
Россия;Москва;27.02.2020;0.30
Россия;Москва;27.03.2020;1.30
Россия;Москва;27.04.2020;3.00
Россия;Москва;28.02.2020;0.30
Россия;Москва;28.03.2020;2.90
Россия;Москва;29.02.2020;1.90
Россия;Москва;29.03.2020;3.50
Россия;Москва;30.03.2020;3.20
Россия;Москва;31.03.2020;3.40
Россия;Московский;01.03.2020;2.80
Россия;Московский;01.04.2020;3.90
Россия;Московский;02.03.2020;1.60
Россия;Московский;02.04.2020;3.90
Россия;Московский;03.03.2020;1.50
Россия;Московский;03.04.2020;3.80
Россия;Московский;04.03.2020;1.40
Россия;Московский;04.04.2020;4.00
Россия;Московский;05.03.2020;1.50
Россия;Московский;05.04.2020;4.10
Россия;Московский;06.03.2020;1.40
Россия;Московский;06.04.2020;3.70
Россия;Московский;07.03.2020;2.20
Россия;Московский;07.04.2020;3.70
Россия;Московский;08.03.2020;2.70
Россия;Московский;08.04.2020;3.60
Россия;Московский;09.03.2020;2.60
Россия;Московский;09.04.2020;3.50
Россия;Московский;10.03.2020;1.60
Россия;Московский;10.04.2020;3.50
Россия;Московский;11.03.2020;1.50
Россия;Московский;11.04.2020;3.70
Россия;Московский;12.03.2020;1.50
Россия;Московский;12.04.2020;3.90
Россия;Московский;13.03.2020;1.70
Россия;Московский;13.04.2020;3.80
Россия;Московский;14.03.2020;2.40
Россия;Московский;14.04.2020;3.80
Россия;Московский;15.03.2020;3.10
Россия;Московский;15.04.2020;4.00
Россия;Московский;16.03.2020;1.80
Россия;Московский;16.04.2020;4.00
Россия;Московский;17.03.2020;1.90
Россия;Московский;17.04.2020;3.90
Россия;Московский;18.03.2020;2.00
Россия;Московский;18.04.2020;4.00
Россия;Московский;19.03.2020;2.10
Россия;Московский;19.04.2020;4.20
Россия;Московский;20.03.2020;2.10
Россия;Московский;20.04.2020;3.90
Россия;Московский;21.03.2020;2.80
Россия;Московский;21.04.2020;3.80
Россия;Московский;22.03.2020;3.30
Россия;Московский;22.04.2020;3.90
Россия;Московский;23.02.2020;2.70
Россия;Московский;23.03.2020;2.50
Россия;Московский;23.04.2020;3.80
Россия;Московский;24.02.2020;2.80
Россия;Московский;24.03.2020;2.50
Россия;Московский;24.04.2020;3.70
Россия;Московский;25.02.2020;1.50
Россия;Московский;25.03.2020;2.40
Россия;Московский;25.04.2020;3.90
Россия;Московский;26.02.2020;1.60
Россия;Московский;26.03.2020;2.50
Россия;Московский;26.04.2020;4.00
Россия;Московский;27.02.2020;1.60
Россия;Московский;27.03.2020;2.40
Россия;Московский;27.04.2020;3.70
Россия;Московский;28.02.2020;1.50
Россия;Московский;28.03.2020;3.30
Россия;Московский;29.02.2020;2.40
Россия;Московский;29.03.2020;3.70
Россия;Московский;30.03.2020;3.70
Россия;Московский;31.03.2020;3.90
Россия;Мурино;01.03.2020;2.70
Россия;Мурино;01.04.2020;4.00
Россия;Мурино;02.03.2020;1.50
Россия;Мурино;02.04.2020;4.00
Россия;Мурино;03.03.2020;1.40
Россия;Мурино;03.04.2020;3.90
Россия;Мурино;04.03.2020;1.30
Россия;Мурино;04.04.2020;4.00
Россия;Мурино;05.03.2020;1.30
Россия;Мурино;05.04.2020;4.10
Россия;Мурино;06.03.2020;1.30
Россия;Мурино;06.04.2020;3.70
Россия;Мурино;07.03.2020;2.30
Россия;Мурино;07.04.2020;3.50
Россия;Мурино;08.03.2020;2.60
Россия;Мурино;08.04.2020;3.30
Россия;Мурино;09.03.2020;2.50
Россия;Мурино;09.04.2020;3.40
Россия;Мурино;10.03.2020;1.30
Россия;Мурино;10.04.2020;3.30
Россия;Мурино;11.03.2020;1.40
Россия;Мурино;11.04.2020;3.60
Россия;Мурино;12.03.2020;1.50
Россия;Мурино;12.04.2020;3.80
Россия;Мурино;13.03.2020;1.40
Россия;Мурино;13.04.2020;3.30
Россия;Мурино;14.03.2020;2.40
Россия;Мурино;14.04.2020;3.50
Россия;Мурино;15.03.2020;2.80
Россия;Мурино;15.04.2020;3.40
Россия;Мурино;16.03.2020;1.70
Россия;Мурино;16.04.2020;3.50
Россия;Мурино;17.03.2020;2.20
Россия;Мурино;17.04.2020;3.40
Россия;Мурино;18.03.2020;2.40
Россия;Мурино;18.04.2020;3.70
Россия;Мурино;19.03.2020;2.40
Россия;Мурино;19.04.2020;3.80
Россия;Мурино;20.03.2020;2.40
Россия;Мурино;20.04.2020;3.40
Россия;Мурино;21.03.2020;2.90
Россия;Мурино;21.04.2020;3.40
Россия;Мурино;22.03.2020;3.20
Россия;Мурино;22.04.2020;3.10
Россия;Мурино;23.02.2020;2.70
Россия;Мурино;23.03.2020;2.50
Россия;Мурино;23.04.2020;3.10
Россия;Мурино;24.02.2020;2.80
Россия;Мурино;24.03.2020;2.40
Россия;Мурино;24.04.2020;3.10
Россия;Мурино;25.02.2020;1.40
Россия;Мурино;25.03.2020;2.40
Россия;Мурино;25.04.2020;3.30
Россия;Мурино;26.02.2020;1.40
Россия;Мурино;26.03.2020;2.50
Россия;Мурино;26.04.2020;3.60
Россия;Мурино;27.02.2020;1.40
Россия;Мурино;27.03.2020;2.40
Россия;Мурино;27.04.2020;3.10
Россия;Мурино;28.02.2020;1.40
Россия;Мурино;28.03.2020;3.20
Россия;Мурино;29.02.2020;2.20
Россия;Мурино;29.03.2020;3.70
Россия;Мурино;30.03.2020;3.60
Россия;Мурино;31.03.2020;3.90
Россия;Мурманск;01.03.2020;3.20
Россия;Мурманск;01.04.2020;3.50
Россия;Мурманск;02.03.2020;1.10
Россия;Мурманск;02.04.2020;3.50
Россия;Мурманск;03.03.2020;1.00
Россия;Мурманск;03.04.2020;3.40
Россия;Мурманск;04.03.2020;1.10
Россия;Мурманск;04.04.2020;4.00
Россия;Мурманск;05.03.2020;1.00
Россия;Мурманск;05.04.2020;4.20
Россия;Мурманск;06.03.2020;1.10
Россия;Мурманск;06.04.2020;3.00
Россия;Мурманск;07.03.2020;2.40
Россия;Мурманск;07.04.2020;3.10
Россия;Мурманск;08.03.2020;3.00
Россия;Мурманск;08.04.2020;3.00
Россия;Мурманск;09.03.2020;3.20
Россия;Мурманск;09.04.2020;3.20
Россия;Мурманск;10.03.2020;1.20
Россия;Мурманск;10.04.2020;2.90
Россия;Мурманск;11.03.2020;1.10
Россия;Мурманск;11.04.2020;3.70
Россия;Мурманск;12.03.2020;1.10
Россия;Мурманск;12.04.2020;4.10
Россия;Мурманск;13.03.2020;1.40
Россия;Мурманск;13.04.2020;2.90
Россия;Мурманск;14.03.2020;2.50
Россия;Мурманск;14.04.2020;2.90
Россия;Мурманск;15.03.2020;3.40
Россия;Мурманск;15.04.2020;2.80
Россия;Мурманск;16.03.2020;1.20
Россия;Мурманск;16.04.2020;2.90
Россия;Мурманск;17.03.2020;1.40
Россия;Мурманск;17.04.2020;2.90
Россия;Мурманск;18.03.2020;1.50
Россия;Мурманск;18.04.2020;3.70
Россия;Мурманск;19.03.2020;1.60
Россия;Мурманск;19.04.2020;4.00
Россия;Мурманск;20.03.2020;1.60
Россия;Мурманск;20.04.2020;2.80
Россия;Мурманск;21.03.2020;2.80
Россия;Мурманск;21.04.2020;2.90
Россия;Мурманск;22.03.2020;3.30
Россия;Мурманск;22.04.2020;2.80
Россия;Мурманск;23.02.2020;3.10
Россия;Мурманск;23.03.2020;1.60
Россия;Мурманск;23.04.2020;2.90
Россия;Мурманск;24.02.2020;3.10
Россия;Мурманск;24.03.2020;1.60
Россия;Мурманск;24.04.2020;2.90
Россия;Мурманск;25.02.2020;1.10
Россия;Мурманск;25.03.2020;1.60
Россия;Мурманск;25.04.2020;3.70
Россия;Мурманск;26.02.2020;1.20
Россия;Мурманск;26.03.2020;1.70
Россия;Мурманск;26.04.2020;4.00
Россия;Мурманск;27.02.2020;1.10
Россия;Мурманск;27.03.2020;1.80
Россия;Мурманск;27.04.2020;2.80
Россия;Мурманск;28.02.2020;1.10
Россия;Мурманск;28.03.2020;3.60
Россия;Мурманск;29.02.2020;2.50
Россия;Мурманск;29.03.2020;4.00
Россия;Мурманск;30.03.2020;3.20
Россия;Мурманск;31.03.2020;3.40
Россия;Муром;01.03.2020;2.70
Россия;Муром;01.04.2020;3.70
Россия;Муром;02.03.2020;1.30
Россия;Муром;02.04.2020;3.70
Россия;Муром;03.03.2020;1.20
Россия;Муром;03.04.2020;3.50
Россия;Муром;04.03.2020;1.10
Россия;Муром;04.04.2020;3.90
Россия;Муром;05.03.2020;1.10
Россия;Муром;05.04.2020;4.00
Россия;Муром;06.03.2020;1.10
Россия;Муром;06.04.2020;3.30
Россия;Муром;07.03.2020;2.30
Россия;Муром;07.04.2020;3.10
Россия;Муром;08.03.2020;2.60
Россия;Муром;08.04.2020;3.00
Россия;Муром;09.03.2020;2.80
Россия;Муром;09.04.2020;2.90
Россия;Муром;10.03.2020;1.20
Россия;Муром;10.04.2020;3.00
Россия;Муром;11.03.2020;1.10
Россия;Муром;11.04.2020;3.50
Россия;Муром;12.03.2020;1.20
Россия;Муром;12.04.2020;3.80
Россия;Муром;13.03.2020;1.10
Россия;Муром;13.04.2020;2.80
Россия;Муром;14.03.2020;2.30
Россия;Муром;14.04.2020;2.70
Россия;Муром;15.03.2020;3.20
Россия;Муром;15.04.2020;3.00
Россия;Муром;16.03.2020;1.20
Россия;Муром;16.04.2020;2.90
Россия;Муром;17.03.2020;1.10
Россия;Муром;17.04.2020;2.80
Россия;Муром;18.03.2020;1.20
Россия;Муром;18.04.2020;3.50
Россия;Муром;19.03.2020;1.30
Россия;Муром;19.04.2020;3.70
Россия;Муром;20.03.2020;1.20
Россия;Муром;20.04.2020;2.90
Россия;Муром;21.03.2020;2.60
Россия;Муром;21.04.2020;2.80
Россия;Муром;22.03.2020;3.00
Россия;Муром;22.04.2020;2.90
Россия;Муром;23.02.2020;2.80
Россия;Муром;23.03.2020;1.50
Россия;Муром;23.04.2020;2.80
Россия;Муром;24.02.2020;2.90
Россия;Муром;24.03.2020;1.60
Россия;Муром;24.04.2020;2.60
Россия;Муром;25.02.2020;1.20
Россия;Муром;25.03.2020;1.40
Россия;Муром;25.04.2020;3.20
Россия;Муром;26.02.2020;1.20
Россия;Муром;26.03.2020;1.40
Россия;Муром;26.04.2020;3.60
Россия;Муром;27.02.2020;1.30
Россия;Муром;27.03.2020;1.40
Россия;Муром;27.04.2020;2.60
Россия;Муром;28.02.2020;1.10
Россия;Муром;28.03.2020;2.90
Россия;Муром;29.02.2020;2.50
Россия;Муром;29.03.2020;3.40
Россия;Муром;30.03.2020;3.00
Россия;Муром;31.03.2020;3.40
Россия;Мытищи;01.03.2020;2.50
Россия;Мытищи;01.04.2020;3.50
Россия;Мытищи;02.03.2020;0.90
Россия;Мытищи;02.04.2020;3.40
Россия;Мытищи;03.03.2020;0.70
Россия;Мытищи;03.04.2020;3.30
Россия;Мытищи;04.03.2020;0.70
Россия;Мытищи;04.04.2020;3.60
Россия;Мытищи;05.03.2020;0.60
Россия;Мытищи;05.04.2020;3.90
Россия;Мытищи;06.03.2020;0.70
Россия;Мытищи;06.04.2020;3.20
Россия;Мытищи;07.03.2020;1.80
Россия;Мытищи;07.04.2020;3.00
Россия;Мытищи;08.03.2020;2.40
Россия;Мытищи;08.04.2020;3.00
Россия;Мытищи;09.03.2020;2.40
Россия;Мытищи;09.04.2020;2.90
Россия;Мытищи;10.03.2020;0.70
Россия;Мытищи;10.04.2020;2.90
Россия;Мытищи;11.03.2020;0.70
Россия;Мытищи;11.04.2020;3.40
Россия;Мытищи;12.03.2020;0.60
Россия;Мытищи;12.04.2020;3.60
Россия;Мытищи;13.03.2020;0.80
Россия;Мытищи;13.04.2020;3.10
Россия;Мытищи;14.03.2020;1.90
Россия;Мытищи;14.04.2020;3.00
Россия;Мытищи;15.03.2020;2.70
Россия;Мытищи;15.04.2020;3.40
Россия;Мытищи;16.03.2020;0.90
Россия;Мытищи;16.04.2020;3.30
Россия;Мытищи;17.03.2020;0.90
Россия;Мытищи;17.04.2020;3.20
Россия;Мытищи;18.03.2020;1.00
Россия;Мытищи;18.04.2020;3.70
Россия;Мытищи;19.03.2020;1.10
Россия;Мытищи;19.04.2020;4.00
Россия;Мытищи;20.03.2020;1.10
Россия;Мытищи;20.04.2020;3.20
Россия;Мытищи;21.03.2020;2.30
Россия;Мытищи;21.04.2020;3.10
Россия;Мытищи;22.03.2020;2.80
Россия;Мытищи;22.04.2020;3.20
Россия;Мытищи;23.02.2020;2.50
Россия;Мытищи;23.03.2020;1.50
Россия;Мытищи;23.04.2020;3.10
Россия;Мытищи;24.02.2020;2.50
Россия;Мытищи;24.03.2020;1.40
Россия;Мытищи;24.04.2020;3.10
Россия;Мытищи;25.02.2020;0.70
Россия;Мытищи;25.03.2020;1.30
Россия;Мытищи;25.04.2020;3.50
Россия;Мытищи;26.02.2020;0.70
Россия;Мытищи;26.03.2020;1.30
Россия;Мытищи;26.04.2020;3.60
Россия;Мытищи;27.02.2020;0.70
Россия;Мытищи;27.03.2020;1.30
Россия;Мытищи;27.04.2020;2.90
Россия;Мытищи;28.02.2020;0.70
Россия;Мытищи;28.03.2020;2.70
Россия;Мытищи;29.02.2020;2.00
Россия;Мытищи;29.03.2020;3.30
Россия;Мытищи;30.03.2020;3.20
Россия;Мытищи;31.03.2020;3.40
Россия;Набережные Челны;01.03.2020;2.80
Россия;Набережные Челны;01.04.2020;3.90
Россия;Набережные Челны;02.03.2020;0.90
Россия;Набережные Челны;02.04.2020;4.00
Россия;Набережные Челны;03.03.2020;0.80
Россия;Набережные Челны;03.04.2020;3.90
Россия;Набережные Челны;04.03.2020;0.70
Россия;Набережные Челны;04.04.2020;3.80
Россия;Набережные Челны;05.03.2020;0.70
Россия;Набережные Челны;05.04.2020;4.00
Россия;Набережные Челны;06.03.2020;0.70
Россия;Набережные Челны;06.04.2020;2.80
Россия;Набережные Челны;07.03.2020;2.10
Россия;Набережные Челны;07.04.2020;2.80
Россия;Набережные Челны;08.03.2020;2.50
Россия;Набережные Челны;08.04.2020;2.70
Россия;Набережные Челны;09.03.2020;2.80
Россия;Набережные Челны;09.04.2020;2.50
Россия;Набережные Челны;10.03.2020;0.80
Россия;Набережные Челны;10.04.2020;2.50
Россия;Набережные Челны;11.03.2020;0.70
Россия;Набережные Челны;11.04.2020;3.20
Россия;Набережные Челны;12.03.2020;0.80
Россия;Набережные Челны;12.04.2020;3.70
Россия;Набережные Челны;13.03.2020;0.80
Россия;Набережные Челны;13.04.2020;2.60
Россия;Набережные Челны;14.03.2020;2.00
Россия;Набережные Челны;14.04.2020;2.50
Россия;Набережные Челны;15.03.2020;2.70
Россия;Набережные Челны;15.04.2020;2.30
Россия;Набережные Челны;16.03.2020;1.00
Россия;Набережные Челны;16.04.2020;2.50
Россия;Набережные Челны;17.03.2020;0.80
Россия;Набережные Челны;17.04.2020;2.50
Россия;Набережные Челны;18.03.2020;0.90
Россия;Набережные Челны;18.04.2020;3.30
Россия;Набережные Челны;19.03.2020;1.20
Россия;Набережные Челны;19.04.2020;3.50
Россия;Набережные Челны;20.03.2020;1.10
Россия;Набережные Челны;20.04.2020;2.30
Россия;Набережные Челны;21.03.2020;2.30
Россия;Набережные Челны;21.04.2020;2.60
Россия;Набережные Челны;22.03.2020;2.90
Россия;Набережные Челны;22.04.2020;2.50
Россия;Набережные Челны;23.02.2020;2.50
Россия;Набережные Челны;23.03.2020;1.30
Россия;Набережные Челны;23.04.2020;2.50
Россия;Набережные Челны;24.02.2020;2.70
Россия;Набережные Челны;24.03.2020;1.30
Россия;Набережные Челны;24.04.2020;2.40
Россия;Набережные Челны;25.02.2020;0.90
Россия;Набережные Челны;25.03.2020;1.20
Россия;Набережные Челны;25.04.2020;3.10
Россия;Набережные Челны;26.02.2020;0.80
Россия;Набережные Челны;26.03.2020;1.20
Россия;Набережные Челны;26.04.2020;3.40
Россия;Набережные Челны;27.02.2020;0.90
Россия;Набережные Челны;27.03.2020;1.10
Россия;Набережные Челны;27.04.2020;2.10
Россия;Набережные Челны;28.02.2020;0.80
Россия;Набережные Челны;28.03.2020;2.80
Россия;Набережные Челны;29.02.2020;2.10
Россия;Набережные Челны;29.03.2020;3.40
Россия;Набережные Челны;30.03.2020;3.10
Россия;Набережные Челны;31.03.2020;3.40
Россия;Назрань;01.03.2020;1.90
Россия;Назрань;01.04.2020;3.30
Россия;Назрань;02.03.2020;0.30
Россия;Назрань;02.04.2020;3.30
Россия;Назрань;03.03.2020;0.30
Россия;Назрань;03.04.2020;3.20
Россия;Назрань;04.03.2020;0.20
Россия;Назрань;04.04.2020;3.10
Россия;Назрань;05.03.2020;0.20
Россия;Назрань;05.04.2020;3.20
Россия;Назрань;06.03.2020;0.40
Россия;Назрань;06.04.2020;2.50
Россия;Назрань;07.03.2020;0.90
Россия;Назрань;07.04.2020;2.30
Россия;Назрань;08.03.2020;1.40
Россия;Назрань;08.04.2020;2.40
Россия;Назрань;09.03.2020;1.30
Россия;Назрань;09.04.2020;2.30
Россия;Назрань;10.03.2020;0.20
Россия;Назрань;10.04.2020;2.40
Россия;Назрань;11.03.2020;0.20
Россия;Назрань;11.04.2020;2.50
Россия;Назрань;12.03.2020;0.20
Россия;Назрань;12.04.2020;3.00
Россия;Назрань;13.03.2020;0.40
Россия;Назрань;13.04.2020;2.40
Россия;Назрань;14.03.2020;0.90
Россия;Назрань;14.04.2020;2.50
Россия;Назрань;15.03.2020;1.70
Россия;Назрань;15.04.2020;2.30
Россия;Назрань;16.03.2020;0.40
Россия;Назрань;16.04.2020;2.70
Россия;Назрань;17.03.2020;0.80
Россия;Назрань;17.04.2020;2.70
Россия;Назрань;18.03.2020;1.00
Россия;Назрань;18.04.2020;2.80
Россия;Назрань;19.03.2020;0.90
Россия;Назрань;19.04.2020;3.00
Россия;Назрань;20.03.2020;1.00
Россия;Назрань;20.04.2020;2.50
Россия;Назрань;21.03.2020;1.40
Россия;Назрань;21.04.2020;2.70
Россия;Назрань;22.03.2020;1.70
Россия;Назрань;22.04.2020;2.70
Россия;Назрань;23.02.2020;1.70
Россия;Назрань;23.03.2020;0.80
Россия;Назрань;23.04.2020;2.70
Россия;Назрань;24.02.2020;1.50
Россия;Назрань;24.03.2020;0.80
Россия;Назрань;24.04.2020;3.00
Россия;Назрань;25.02.2020;0.30
Россия;Назрань;25.03.2020;0.90
Россия;Назрань;25.04.2020;3.10
Россия;Назрань;26.02.2020;0.30
Россия;Назрань;26.03.2020;0.90
Россия;Назрань;26.04.2020;3.30
Россия;Назрань;27.02.2020;0.30
Россия;Назрань;27.03.2020;1.10
Россия;Назрань;27.04.2020;2.70
Россия;Назрань;28.02.2020;0.50
Россия;Назрань;28.03.2020;1.60
Россия;Назрань;29.02.2020;1.00
Россия;Назрань;29.03.2020;2.40
Россия;Назрань;30.03.2020;2.90
Россия;Назрань;31.03.2020;3.30
Россия;Нальчик;01.03.2020;2.70
Россия;Нальчик;01.04.2020;3.40
Россия;Нальчик;02.03.2020;0.70
Россия;Нальчик;02.04.2020;3.60
Россия;Нальчик;03.03.2020;0.60
Россия;Нальчик;03.04.2020;3.40
Россия;Нальчик;04.03.2020;0.50
Россия;Нальчик;04.04.2020;3.50
Россия;Нальчик;05.03.2020;0.50
Россия;Нальчик;05.04.2020;3.70
Россия;Нальчик;06.03.2020;0.70
Россия;Нальчик;06.04.2020;2.80
Россия;Нальчик;07.03.2020;1.40
Россия;Нальчик;07.04.2020;2.70
Россия;Нальчик;08.03.2020;2.10
Россия;Нальчик;08.04.2020;2.60
Россия;Нальчик;09.03.2020;2.00
Россия;Нальчик;09.04.2020;2.60
Россия;Нальчик;10.03.2020;0.60
Россия;Нальчик;10.04.2020;2.50
Россия;Нальчик;11.03.2020;0.50
Россия;Нальчик;11.04.2020;2.90
Россия;Нальчик;12.03.2020;0.60
Россия;Нальчик;12.04.2020;3.50
Россия;Нальчик;13.03.2020;0.50
Россия;Нальчик;13.04.2020;2.40
Россия;Нальчик;14.03.2020;1.50
Россия;Нальчик;14.04.2020;2.50
Россия;Нальчик;15.03.2020;2.60
Россия;Нальчик;15.04.2020;2.60
Россия;Нальчик;16.03.2020;0.80
Россия;Нальчик;16.04.2020;2.80
Россия;Нальчик;17.03.2020;1.00
Россия;Нальчик;17.04.2020;2.60
Россия;Нальчик;18.03.2020;1.10
Россия;Нальчик;18.04.2020;3.00
Россия;Нальчик;19.03.2020;1.10
Россия;Нальчик;19.04.2020;3.40
Россия;Нальчик;20.03.2020;1.10
Россия;Нальчик;20.04.2020;2.50
Россия;Нальчик;21.03.2020;1.90
Россия;Нальчик;21.04.2020;2.60
Россия;Нальчик;22.03.2020;2.60
Россия;Нальчик;22.04.2020;2.70
Россия;Нальчик;23.02.2020;2.40
Россия;Нальчик;23.03.2020;1.20
Россия;Нальчик;23.04.2020;2.70
Россия;Нальчик;24.02.2020;2.30
Россия;Нальчик;24.03.2020;1.50
Россия;Нальчик;24.04.2020;2.70
Россия;Нальчик;25.02.2020;0.70
Россия;Нальчик;25.03.2020;1.50
Россия;Нальчик;25.04.2020;3.00
Россия;Нальчик;26.02.2020;0.60
Россия;Нальчик;26.03.2020;1.60
Россия;Нальчик;26.04.2020;3.40
Россия;Нальчик;27.02.2020;0.60
Россия;Нальчик;27.03.2020;1.80
Россия;Нальчик;27.04.2020;2.50
Россия;Нальчик;28.02.2020;0.70
Россия;Нальчик;28.03.2020;2.90
Россия;Нальчик;29.02.2020;1.60
Россия;Нальчик;29.03.2020;3.50
Россия;Нальчик;30.03.2020;3.20
Россия;Нальчик;31.03.2020;3.30
Россия;Наро-Фоминск;01.03.2020;2.40
Россия;Наро-Фоминск;01.04.2020;3.30
Россия;Наро-Фоминск;02.03.2020;1.10
Россия;Наро-Фоминск;02.04.2020;3.20
